Rotation ID,Schools,Sites,Program,Experience,Student Count,Student Slots,Students,Start Date,End Date,Shift Start,Shift End,Total Hours per Person,Days of the Week,Faculty Name,Preceptor Name,Rotation Type,Course,Unit,Status,Cleaned Status,Year,Cohort,School_Cleaned,School Avg Hour per Person
432350,Emory University - SON Pre-licensure,Emory University Hospital,Nursing,Cohort Rotation,6,8,"11377, 11351, 11386, 11562, 11335, 11359",1/20/24,3/9/24,7:00:00,19:00:00,60,Sat,ID Missing,No Preceptor Assigned,Other (see comments),NRSG 391 - Adult and Geriatric Practicum,7T: Surgical,Archived (Completed),Completed,2024,Spring 2024,Emory University,60.77
432352,Emory University - SON Pre-licensure,Emory Johns Creek Hospital,Nursing,Cohort Rotation,6,8,"11338, 11313, 11376, 11556, 11339, 11347",1/17/24,3/6/24,7:00:00,19:00:00,60,Wed,ID Missing,No Preceptor Assigned,Other (see comments),NRSG 391 - Adult and Geriatric Practicum,4th floor: med-surg,Archived (Completed),Completed,2024,Spring 2024,Emory University,60.77
432354,Emory University - SON Pre-licensure,Emory Saint Joseph's Hospital,Nursing,Cohort Rotation,7,8,"11301, 11320, 11279, 11297, 11302, 11372, 11357",3/19/24,5/7/24,7:00:00,19:00:00,60,Tue,ID Missing,No Preceptor Assigned,Other (see comments),NRSG 391 - Adult and Geriatric Practicum,6W pulmonary thoracic,Archived (Completed),Completed,2024,Spring 2024,Emory University,60.77
432365,Emory University - SON Pre-licensure,Emory University Hospital Midtown,Nursing,Cohort Rotation,6,8,"11286, 11370, 11341, 11374, 11308, 11309",3/19/24,5/7/24,7:00:00,19:00:00,60,Tue,ID Missing,No Preceptor Assigned,Other (see comments),NRSG 391 - Adult and Geriatric Practicum,51: Med-Surg,Archived (Completed),Completed,2024,Spring 2024,Emory University,60.77
432368,Emory University - SON Pre-licensure,Emory Saint Joseph's Hospital,Nursing,Cohort Rotation,7,8,"11322, 11321, 11560, 11345, 11299, 11300, 11324",3/20/24,5/8/24,7:00:00,19:00:00,60,Wed,ID Missing,No Preceptor Assigned,Other (see comments),NRSG 391 - Adult and Geriatric Practicum,3W cardiology,Archived (Completed),Completed,2024,Spring 2024,Emory University,60.77
432375,Emory University - SON Pre-licensure,Emory University Hospital,Nursing,Cohort Rotation,7,8,"11329, 11364, 11331, 11280, 11292, 11294, 11363",3/20/24,5/8/24,7:00:00,19:00:00,60,Tue,ID Missing,No Preceptor Assigned,Other (see comments),NRSG 391 - Adult and Geriatric Practicum,7T: Surgical,Archived (Completed),Completed,2024,Spring 2024,Emory University,60.77
432378,Emory University - SON Pre-licensure,Emory University Hospital Midtown,Nursing,Cohort Rotation,5,8,"11551, 11342, 11365, 11326, 11325",3/20/24,5/8/24,7:00:00,19:00:00,60,Wed,ID Missing,No Preceptor Assigned,Other (see comments),NRSG 391 - Adult and Geriatric Practicum,21: General Surgery,Archived (Completed),Completed,2024,Spring 2024,Emory University,60.77
432383,Emory University - SON Pre-licensure,Emory University Hospital Midtown,Nursing,Cohort Rotation,4,8,"11350, 11306, 11369, 11371",3/20/24,5/8/24,7:00:00,19:00:00,60,Wed,ID Missing,No Preceptor Assigned,Other (see comments),NRSG 391 - Adult and Geriatric Practicum,72: Med/Surg,Archived (Completed),Completed,2024,Spring 2024,Emory University,60.77
432386,Emory University - SON Pre-licensure,Emory University Hospital,Nursing,Cohort Rotation,6,8,"11381, 11315, 11373, 11383, 11289, 11382",3/23/24,5/11/24,7:00:00,19:00:00,60,Sat,ID Missing,No Preceptor Assigned,Other (see comments),NRSG 391 - Adult and Geriatric Practicum,7T: Surgical,Archived (Completed),Completed,2024,Spring 2024,Emory University,60.77
432388,Emory University - SON Pre-licensure,Emory Johns Creek Hospital,Nursing,Cohort Rotation,7,8,"11305, 11291, 11558, 11336, 11352, 11348, 11564",3/20/24,5/8/24,7:00:00,19:00:00,60,Wed,ID Missing,No Preceptor Assigned,Other (see comments),NRSG 391 - Adult and Geriatric Practicum,4th floor: med-surg,Archived (Completed),Completed,2024,Spring 2024,Emory University,60.77
433714,Chamberlain College of Nursing - Georgia,Emory University Hospital At Wesley Woods,Nursing,Cohort Rotation,6,6,"11887, 11888, 11889, 11890, 11891, 11892",1/12/24,2/16/24,7:00:00,19:00:00,48,Fri,ID Missing,No Preceptor Assigned,Psychiatry; Mental Health; Behavioral Medicine,NR 326 - Mental Health Nursing,Inpatient Psych,Archived (Completed),Completed,2024,Spring 2024,Chamberlain College of Nursing - Georgia,77.66
434037,Emory University - SON Pre-licensure,Emory University Hospital At Wesley Woods,Nursing,Cohort Rotation,6,8,"11504, 11445, 11505, 11446, 11450, 11438",1/17/24,3/6/24,7:00:00,19:00:00,60,Wed,ID Missing,No Preceptor Assigned,Psychiatry; Mental Health; Behavioral Medicine,NRSG 393 - Mental Health Practicum,Inpatient Psych,Archived (Completed),Completed,2024,Spring 2024,Emory University,60.77
434045,Emory University - SON Pre-licensure,Emory University Hospital,Nursing,Cohort Rotation,6,8,"11343, 11349, 11284, 11318, 11565, 11287",3/19/24,5/7/24,7:00:00,19:00:00,60,Tue,ID Missing,No Preceptor Assigned,Other (see comments),NRSG 391 - Adult and Geriatric Practicum,6G: Medical,Archived (Completed),Completed,2024,Spring 2024,Emory University,60.77
434909,Emory University - SON Pre-licensure,Emory Johns Creek Hospital,Nursing,Cohort Rotation,4,8,"11894, 11895, 11896, 11897",8/4/24,8/24/24,7:00:00,19:00:00,96,,"ID Missing, ID Missing, ID Missing",No Preceptor Assigned,MedSurg - Acute Care,NRSG 356D - Acute and Chronic I Care Clinical Practicum Adult and Geriatric Populations,3rd floor: med-surg,Archived (Completed),Completed,2024,Fall 2024,Emory University,60.77
434912,Emory University - SON Pre-licensure,Emory Johns Creek Hospital,Nursing,Cohort Rotation,4,8,"11898, 11899, 11900, 11901",8/4/24,8/24/24,7:00:00,19:00:00,96,,"ID Missing, ID Missing, ID Missing",No Preceptor Assigned,MedSurg - Acute Care,NRSG 356D - Acute and Chronic I Care Clinical Practicum Adult and Geriatric Populations,6N: medical cardiology,Archived (Completed),Completed,2024,Fall 2024,Emory University,60.77
434914,Emory University - SON Pre-licensure,Emory University Hospital,Nursing,Cohort Rotation,3,8,"11902, 11903, 11904",8/4/24,8/24/24,7:00:00,19:00:00,96,,"ID Missing, ID Missing",No Preceptor Assigned,MedSurg - Acute Care,NRSG 356D - Acute and Chronic I Care Clinical Practicum Adult and Geriatric Populations,7T: Surgical,Archived (Completed),Completed,2024,Fall 2024,Emory University,60.77
434922,Emory University - SON Pre-licensure,Emory Saint Joseph's Hospital,Nursing,Cohort Rotation,5,8,"11905, 11906, 11907, 11908, 11909",8/4/24,8/24/24,7:00:00,19:00:00,96,,"ID Missing, ID Missing, ID Missing, ID Missing",No Preceptor Assigned,MedSurg - Acute Care,NRSG 356D - Acute and Chronic I Care Clinical Practicum Adult and Geriatric Populations,3E heart failure,Archived (Completed),Completed,2024,Fall 2024,Emory University,60.77
435615,Chamberlain College of Nursing - Georgia,Emory Saint Joseph's Hospital,Nursing,Cohort Rotation,7,8,"11910, 11911, 11912, 11913, 11914, 11915, 11916",1/9/24,2/27/24,0:00:00,23:59:00,96,Tue,ID Missing,No Preceptor Assigned,MedSurg - Acute Care,NR 325 - Adult Health II,4W renal and urology,Archived (Completed),Completed,2024,Spring 2024,Chamberlain College of Nursing - Georgia,77.66
435690,Chamberlain College of Nursing - Georgia,Emory Hillandale Hospital,Nursing,Cohort Rotation,6,8,"11917, 11918, 11919, 11920, 11921, 11922",1/8/24,2/26/24,7:00:00,19:00:00,96,Mon,ID Missing,No Preceptor Assigned,MedSurg - Acute Care,NR 446 - Collaborative Health,4th floor - telemetry,Archived (Completed),Completed,2024,Spring 2024,Chamberlain College of Nursing - Georgia,77.66
436235,Emory University - SON Pre-licensure,Emory University Hospital Midtown,Nursing,Cohort Rotation,8,8,"11082, 11030, 11106, 11031, 11122, 11034, 11120, 11093",1/27/24,3/9/24,7:00:00,19:00:00,60,Sat,ID Missing,No Preceptor Assigned,Perinatal - OB,NRSG 392 - Maternity Practicum,42/54: Mother/Baby,Archived (Completed),Completed,2024,Spring 2024,Emory University,60.77
436240,Emory University - SON Pre-licensure,Emory University Hospital Midtown,Nursing,Cohort Rotation,7,8,"11005, 11053, 11071, 11068, 10996, 11027, 11049",3/30/24,5/11/24,7:00:00,19:00:00,60,Sat,ID Missing,No Preceptor Assigned,Perinatal - OB,NRSG 392 - Maternity Practicum,42/54: Mother/Baby,Archived (Completed),Completed,2024,Spring 2024,Emory University,60.77
436533,Chamberlain College of Nursing - Atlanta,Emory University Hospital At Wesley Woods,Nursing,Cohort Rotation,6,6,"10165, 10166, 10167, 10154, 11924, 10155",3/8/24,4/19/24,7:00:00,19:00:00,48,Fri,ID Missing,No Preceptor Assigned,Psychiatry; Mental Health; Behavioral Medicine,NR 326 - Mental Health Nursing,Inpatient Psych,Archived (Completed),Completed,2024,Spring 2024,Chamberlain College of Nursing - Atlanta,72.88
438360,Chamberlain College of Nursing - Atlanta,Emory Saint Joseph's Hospital,Nursing,Cohort Rotation,0,8,No Students Assigned,3/8/24,3/29/24,7:00:00,19:00:00,48,Fri,ID Missing,No Preceptor Assigned,MedSurg - Acute Care,NR 452 - Capstone Course,3SW GI medicine/bariatrics,Archived (Completed),Completed,2024,Spring 2024,Chamberlain College of Nursing - Atlanta,72.88
442814,Chamberlain College of Nursing - Atlanta,Emory Hillandale Hospital,Nursing,Cohort Rotation,7,8,"11917, 11918, 11919, 11920, 11922, 11921, 11663",3/9/24,3/30/24,7:00:00,19:00:00,36,Sat,ID Missing,No Preceptor Assigned,MedSurg - Acute Care,NR 452 - Capstone Course,3rd floor - med surg,Archived (Completed),Completed,2024,Spring 2024,Chamberlain College of Nursing - Atlanta,72.88
443267,Chamberlain College of Nursing - Atlanta,Emory Saint Joseph's Hospital,Nursing,Cohort Rotation,7,8,"11592, 10915, 11928, 11929, 11930, 11931, 11932",3/5/24,4/23/24,7:00:00,15:00:00,96,Tue,ID Missing,No Preceptor Assigned,MedSurg - Acute Care,NR 324 - Adult Health I,4W renal and urology,Archived (Completed),Completed,2024,Spring 2024,Chamberlain College of Nursing - Atlanta,72.88
443643,Chamberlain College of Nursing - Atlanta,Emory Saint Joseph's Hospital,Nursing,Cohort Rotation,8,8,"10113, 10108, 11933, 10051, 11934, 10933, 11935, 11936",5/8/24,6/26/24,7:00:00,19:00:00,96,Wed,ID Missing,No Preceptor Assigned,MedSurg - Acute Care,NR 446 - Collaborative Health,6E internal medicine,Archived (Completed),Completed,2024,Spring 2024,Chamberlain College of Nursing - Atlanta,72.88
443682,Chamberlain College of Nursing - Atlanta,Emory Decatur Hospital,Nursing,Cohort Rotation,6,6,"10122, 10147, 11673, 11671, 11672, 10130",5/9/24,6/27/24,7:00:00,19:00:00,96,Thu,ID Missing,No Preceptor Assigned,MedSurg - Acute Care,NR 446 - Collaborative Health,General Medical - 4500,Archived (Completed),Completed,2024,Spring 2024,Chamberlain College of Nursing - Atlanta,72.88
443685,Chamberlain College of Nursing - Atlanta,Emory Saint Joseph's Hospital,Nursing,Cohort Rotation,7,8,"11674, 11676, 11937, 10131, 11938, 11677, 11675",5/10/24,6/28/24,7:00:00,19:00:00,96,Fri,ID Missing,No Preceptor Assigned,MedSurg - Acute Care,NR 446 - Collaborative Health,3SW GI medicine/bariatrics,Archived (Completed),Completed,2024,Spring 2024,Chamberlain College of Nursing - Atlanta,72.88
444272,Chamberlain College of Nursing - Atlanta,Emory Saint Joseph's Hospital,Nursing,Cohort Rotation,6,8,"11592, 11928, 11929, 11930, 11931, 11932",5/7/24,6/25/24,7:00:00,19:00:00,96,Tue,ID Missing,No Preceptor Assigned,MedSurg - Acute Care,NR 325 - Adult Health II,4W renal and urology,Archived (Completed),Completed,2024,Spring 2024,Chamberlain College of Nursing - Atlanta,72.88
445783,Chamberlain College of Nursing - Atlanta,Emory Decatur Hospital,Nursing,Cohort Rotation,6,6,"11939, 11940, 10889, 10937, 11941, 10936",9/4/24,9/25/24,7:00:00,19:00:00,48,Wed,ID Missing,No Preceptor Assigned,Critical/Intensive Care,NR341 - Complex Adult Health,ICU - 2500,Archived (Completed),Completed,2024,Fall 2024,Chamberlain College of Nursing - Atlanta,72.88
445784,Chamberlain College of Nursing - Atlanta,Emory Decatur Hospital,Nursing,Cohort Rotation,6,6,"11690, 11942, 11943, 11944, 10940, 11945",10/2/24,10/23/24,7:00:00,19:00:00,48,Wed,ID Missing,No Preceptor Assigned,Critical/Intensive Care,NR341 - Complex Adult Health,ICU - 2500,Archived (Completed),Completed,2024,Fall 2024,Chamberlain College of Nursing - Atlanta,72.88
446834,Chamberlain College of Nursing - Atlanta,Emory Saint Joseph's Hospital,Nursing,Cohort Rotation,8,8,"10113, 10132, 11946, 11933, 10051, 11934, 11935, 10871",7/10/24,7/31/24,7:00:00,19:00:00,48,Wed,ID Missing,No Preceptor Assigned,MedSurg - Acute Care,NR 452 - Capstone Course,6E internal medicine,Archived (Completed),Completed,2024,Fall 2024,Chamberlain College of Nursing - Atlanta,72.88
446835,Chamberlain College of Nursing - Atlanta,Emory Saint Joseph's Hospital,Nursing,Cohort Rotation,8,8,"10122, 10130, 11847, 11947, 11937, 10924, 10131, 11948",7/12/24,8/2/24,7:00:00,19:00:00,48,Fri,ID Missing,No Preceptor Assigned,MedSurg - Acute Care,NR 452 - Capstone Course,3SW GI medicine/bariatrics,Archived (Completed),Completed,2024,Fall 2024,Chamberlain College of Nursing - Atlanta,72.88
446837,Chamberlain College of Nursing - Atlanta,Emory Johns Creek Hospital,Nursing,Cohort Rotation,8,8,"11733, 11730, 10053, 11936, 10108, 10933, 11949, 11950",7/9/24,8/6/24,7:00:00,19:00:00,48,Tue,ID Missing,No Preceptor Assigned,MedSurg - Acute Care,NR 452 - Capstone Course,3rd floor: med-surg,Archived (Completed),Completed,2024,Fall 2024,Chamberlain College of Nursing - Atlanta,72.88
446914,Chamberlain College of Nursing - Atlanta,Emory Decatur Hospital,Nursing,Cohort Rotation,6,6,"10908, 11951, 10897, 10912, 10913, 11913",3/8/24,3/29/24,7:00:00,19:00:00,48,Fri,ID Missing,No Preceptor Assigned,Critical/Intensive Care,NR341 - Complex Adult Health,ICU - 2500,Archived (Completed),Completed,2024,Spring 2024,Chamberlain College of Nursing - Atlanta,72.88
446916,Chamberlain College of Nursing - Atlanta,Emory Decatur Hospital,Nursing,Cohort Rotation,6,6,"10902, 11952, 10907, 11953, 11954, 11955",4/5/24,4/26/24,7:00:00,19:00:00,48,Fri,ID Missing,No Preceptor Assigned,Critical/Intensive Care,NR341 - Complex Adult Health,ICU - 2500,Archived (Completed),Completed,2024,Spring 2024,Chamberlain College of Nursing - Atlanta,72.88
447971,South College - Atlanta Campus - Nursing,Emory Saint Joseph's Hospital,Nursing,Cohort Rotation,5,6,"11956, 11957, 11958, 11959, 11960",7/12/24,8/9/24,7:00:00,19:00:00,60,Fri,ID Missing,No Preceptor Assigned,MedSurg - Acute Care,NSG 4413 - Adult Health II,3E heart failure,Archived (Completed),Completed,2024,Fall 2024,South College Atlanta,60.0
449688,Emory University - SON Pre-licensure,Emory Decatur Hospital,Nursing,Cohort Rotation,3,6,"10393, 11090, 10998",3/30/24,5/11/24,7:00:00,19:00:00,60,Sat,ID Missing,No Preceptor Assigned,Perinatal - OB,NRSG 392 - Maternity Practicum,Mother/Baby,Archived (Completed),Completed,2024,Spring 2024,Emory University,60.77
449767,Chamberlain College of Nursing - Atlanta,Emory Saint Joseph's Hospital,Nursing,Cohort Rotation,6,8,"11961, 11962, 11963, 11964, 11965, 11966",7/9/24,8/27/24,7:00:00,19:00:00,96,Tue,ID Missing,No Preceptor Assigned,MedSurg - Acute Care,NR 324 - Adult Health I,3SW GI medicine/bariatrics,Archived (Completed),Completed,2024,Fall 2024,Chamberlain College of Nursing - Atlanta,72.88
449770,Chamberlain College of Nursing - Atlanta,Emory Saint Joseph's Hospital,Nursing,Cohort Rotation,8,8,"11967, 11968, 11969, 11970, 11971, 11972, 11973, 11974",7/9/24,8/27/24,7:00:00,19:00:00,96,Tue,ID Missing,No Preceptor Assigned,MedSurg - Acute Care,NR 324 - Adult Health I,5W internal medicine,Archived (Completed),Completed,2024,Fall 2024,Chamberlain College of Nursing - Atlanta,72.88
449829,Chamberlain College of Nursing - Atlanta,Emory Saint Joseph's Hospital,Nursing,Cohort Rotation,7,8,"11975, 11976, 11977, 11978, 11607, 11979, 11980",7/11/24,8/29/24,7:00:00,19:00:00,96,Thu,ID Missing,No Preceptor Assigned,MedSurg - Acute Care,NR 324 - Adult Health I,5W internal medicine,Archived (Completed),Completed,2024,Fall 2024,Chamberlain College of Nursing - Atlanta,72.88
449860,Chamberlain College of Nursing - Atlanta,Emory Saint Joseph's Hospital,Nursing,Cohort Rotation,6,8,"11981, 11982, 11983, 11984, 11985, 11986",7/13/24,8/31/24,7:00:00,19:00:00,96,Sat,ID Missing,No Preceptor Assigned,MedSurg - Acute Care,NR 324/ NR 325 - Med/Surg I & II,3S GI surgery,Archived (Completed),Completed,2024,Fall 2024,Chamberlain College of Nursing - Atlanta,72.88
449866,Chamberlain College of Nursing - Atlanta,Emory Saint Joseph's Hospital,Nursing,Cohort Rotation,8,8,"11987, 11988, 11989, 11990, 11991, 11992, 11993, 11994",7/9/24,8/27/24,7:00:00,19:00:00,96,Tue,ID Missing,No Preceptor Assigned,MedSurg - Acute Care,NR 324 - Adult Health I,4W renal and urology,Archived (Completed),Completed,2024,Fall 2024,Chamberlain College of Nursing - Atlanta,72.88
449870,Chamberlain College of Nursing - Atlanta,Emory University Hospital Midtown,Nursing,Cohort Rotation,8,8,"11995, 11996, 11997, 11998, 11999, 12000, 12001, 11608",7/11/24,8/29/24,7:00:00,19:00:00,96,Thu,ID Missing,No Preceptor Assigned,MedSurg - Acute Care,NR 324 - Adult Health I,22: Med/Surg,Archived (Completed),Completed,2024,Fall 2024,Chamberlain College of Nursing - Atlanta,72.88
450463,Georgia Baptist College of Nursing of Mercer University - Undergraduate Nursing - Atlanta,Emory University Hospital Midtown,Nursing,Cohort Rotation,5,8,"12002, 12003, 12004, 12005, 12006",8/30/24,9/20/24,7:00:00,19:00:00,40,Fri,ID Missing,No Preceptor Assigned,Perinatal - OB,NUR 407 - Care of the Childbearing Family,42/54: Mother/Baby,Archived (Completed),Completed,2024,Fall 2024,Mercer University,65.3
450464,Georgia Baptist College of Nursing of Mercer University - Undergraduate Nursing - Atlanta,Emory University Hospital Midtown,Nursing,Cohort Rotation,5,8,"12007, 12008, 12009, 12010, 12011",9/27/24,10/18/24,7:00:00,19:00:00,40,Fri,ID Missing,No Preceptor Assigned,Perinatal - OB,NUR 407 - Care of the Childbearing Family,42/54: Mother/Baby,Archived (Completed),Completed,2024,Fall 2024,Mercer University,65.3
450735,Chamberlain College of Nursing - Atlanta,Emory Saint Joseph's Hospital,Nursing,Cohort Rotation,8,8,"11995, 11998, 12000, 12001, 12012, 11996, 12013, 11997",5/9/24,6/13/24,7:00:00,15:00:00,48,Thu,ID Missing,No Preceptor Assigned,Fundamentals,NR 226 - Fundamentals - Patient Care,4W renal and urology,Archived (Completed),Completed,2024,Spring 2024,Chamberlain College of Nursing - Atlanta,72.88
450739,Chamberlain College of Nursing - Atlanta,Emory Saint Joseph's Hospital,Nursing,Cohort Rotation,7,8,"12014, 12015, 12016, 12017, 12018, 12019, 12020",5/10/24,6/14/24,7:00:00,15:00:00,48,Fri,ID Missing,No Preceptor Assigned,Fundamentals,NR 226 - Fundamentals - Patient Care,4W renal and urology,Archived (Completed),Completed,2024,Spring 2024,Chamberlain College of Nursing - Atlanta,72.88
451076,Chamberlain College of Nursing - Atlanta,Emory Saint Joseph's Hospital,Nursing,Cohort Rotation,8,8,"12021, 12022, 12023, 12024, 12025, 12026, 12027, 12028",9/5/24,10/10/24,7:00:00,15:00:00,48,Thu,ID Missing,No Preceptor Assigned,Fundamentals,NR 226 - Fundamentals - Patient Care,6E internal medicine,Archived (Completed),Completed,2024,Fall 2024,Chamberlain College of Nursing - Atlanta,72.88
451082,Chamberlain College of Nursing - Atlanta,Emory Saint Joseph's Hospital,Nursing,Cohort Rotation,5,8,"12029, 12030, 12031, 12032, 12033",9/5/24,10/10/24,7:00:00,15:00:00,48,Thu,ID Missing,No Preceptor Assigned,Fundamentals,NR 226 - Fundamentals - Patient Care,5E internal medicine,Archived (Completed),Completed,2024,Fall 2024,Chamberlain College of Nursing - Atlanta,72.88
451119,Chamberlain College of Nursing - Atlanta,Emory Saint Joseph's Hospital,Nursing,Cohort Rotation,8,8,"11961, 11962, 11965, 11964, 11963, 11966, 11972, 11967",9/3/24,10/22/24,7:00:00,19:00:00,96,Tue,ID Missing,No Preceptor Assigned,MedSurg - Acute Care,NR 325 - Adult Health II,3SW GI medicine/bariatrics,Archived (Completed),Completed,2024,Fall 2024,Chamberlain College of Nursing - Atlanta,72.88
451124,Chamberlain College of Nursing - Atlanta,Emory University Hospital Midtown,Nursing,Cohort Rotation,8,8,"11992, 11987, 11993, 11988, 11994, 11989, 11990, 11973",9/3/24,10/22/24,7:00:00,19:00:00,96,Tue,ID Missing,No Preceptor Assigned,MedSurg - Acute Care,NR 325 - Adult Health II,22: Med/Surg,Archived (Completed),Completed,2024,Fall 2024,Chamberlain College of Nursing - Atlanta,72.88
451126,Chamberlain College of Nursing - Atlanta,Emory University Hospital Midtown,Nursing,Cohort Rotation,6,8,"11995, 11608, 11999, 12000, 11996, 11969",9/5/24,10/24/24,7:00:00,19:00:00,96,Thu,ID Missing,No Preceptor Assigned,MedSurg - Acute Care,NR 325 - Adult Health II,22: Med/Surg,Archived (Completed),Completed,2024,Fall 2024,Chamberlain College of Nursing - Atlanta,72.88
451697,Kennesaw State University - Nursing,Emory Saint Joseph's Hospital,Nursing,Cohort Rotation,6,8,"12034, 11774, 12035, 12036, 12037, 12038",6/13/24,7/19/24,7:00:00,15:00:00,96,"Thu, Fri",ID Missing,No Preceptor Assigned,MedSurg - Acute Care,3313 - Adult Health,4S ortho,Archived (Completed),Completed,2024,Spring 2024,Kennesaw State University,57.17
452931,Emory University - SON Pre-licensure,Emory Saint Joseph's Hospital,Nursing,Cohort Rotation,5,8,"11860, 11884, 11838, 11882, 11867",5/25/24,8/4/24,7:00:00,19:00:00,120,Sat,ID Missing,No Preceptor Assigned,MedSurg - Acute Care,NRSG 391 - Adult and Geriatric Practicum,3W cardiology,Archived (Completed),Completed,2024,Spring 2024,Emory University,60.77
452934,Emory University - SON Pre-licensure,Emory University Hospital,Nursing,Cohort Rotation,5,8,"11847, 11864, 11853, 11865, 11869",5/25/24,8/3/24,7:00:00,19:00:00,120,Sat,ID Missing,No Preceptor Assigned,MedSurg - Acute Care,NRSG 391 - Adult and Geriatric Practicum,7T: Surgical,Archived (Completed),Completed,2024,Spring 2024,Emory University,60.77
452935,Emory University - SON Pre-licensure,Emory University Hospital Midtown,Nursing,Cohort Rotation,6,8,"11845, 11855, 11848, 11849, 11883, 11840",5/25/24,8/3/24,7:00:00,19:00:00,8,Sat,ID Missing,No Preceptor Assigned,MedSurg - Acute Care,NRSG 391 - Adult and Geriatric Practicum,41: Med Cardiology,Archived (Completed),Completed,2024,Spring 2024,Emory University,60.77
452940,Emory University - SON Pre-licensure,Emory University Hospital Midtown,Nursing,Cohort Rotation,5,6,"11861, 11837, 11846, 11117, 11843",5/25/24,8/3/24,7:00:00,19:00:00,120,Sat,ID Missing,No Preceptor Assigned,MedSurg - Acute Care,NRSG 391 - Adult and Geriatric Practicum,72: Med/Surg,Archived (Completed),Completed,2024,Spring 2024,Emory University,60.77
452943,Emory University - SON Pre-licensure,Emory Saint Joseph's Hospital,Nursing,Cohort Rotation,4,8,"11873, 11871, 11885, 11857",5/18/24,8/3/24,7:00:00,19:00:00,120,Sat,ID Missing,No Preceptor Assigned,MedSurg - Acute Care,NRSG 391 - Adult and Geriatric Practicum,6W pulmonary thoracic,Archived (Completed),Completed,2024,Spring 2024,Emory University,60.77
452948,Emory University - SON Pre-licensure,Emory Decatur Hospital,Nursing,Cohort Rotation,6,6,"11874, 11859, 11844, 11850, 11870, 11863",5/25/24,8/3/24,7:00:00,19:00:00,120,Sat,ID Missing,No Preceptor Assigned,MedSurg - Acute Care,NRSG 391 - Adult and Geriatric Practicum,Stroke Telemetry - 4400,Archived (Completed),Completed,2024,Spring 2024,Emory University,60.77
452954,Emory University - SON Pre-licensure,Emory University Hospital,Nursing,Cohort Rotation,5,8,"11886, 11881, 11839, 11869, 12039",5/25/24,8/3/24,7:00:00,19:00:00,120,Sat,ID Missing,No Preceptor Assigned,MedSurg - Acute Care,NRSG 391 - Adult and Geriatric Practicum,9T: Bone Marrow Transplant,Archived (Completed),Completed,2024,Spring 2024,Emory University,60.77
452957,Emory University - SON Pre-licensure,Emory Decatur Hospital,Nursing,Cohort Rotation,6,8,"11877, 11878, 11879, 11509, 11854, 11851",5/26/24,8/4/24,7:00:00,19:00:00,120,Sun,ID Missing,No Preceptor Assigned,MedSurg - Acute Care,NRSG 391 - Adult and Geriatric Practicum,General Medical - 4500,Archived (Completed),Completed,2024,Spring 2024,Emory University,60.77
452960,Emory University - SON Pre-licensure,Emory University Hospital,Nursing,Cohort Rotation,6,8,"11852, 11834, 11866, 11867, 11389, 11858",5/26/24,8/4/24,7:00:00,19:00:00,120,Sun,"ID Missing, ID Missing",No Preceptor Assigned,MedSurg - Acute Care,NRSG 391 - Adult and Geriatric Practicum,6T: Transplant,Archived (Completed),Completed,2024,Spring 2024,Emory University,60.77
452965,Emory University - SON Pre-licensure,Emory University Hospital,Nursing,Cohort Rotation,6,8,"11876, 11835, 11868, 11836, 11862, 11856",5/26/24,8/4/24,7:00:00,19:00:00,120,Wed,ID Missing,No Preceptor Assigned,MedSurg - Acute Care,NRSG 391 - Adult and Geriatric Practicum,3G: Neurosciences,Archived (Completed),Completed,2024,Spring 2024,Emory University,60.77
452984,Emory University - SON Pre-licensure,Emory University Hospital Midtown,Nursing,Cohort Rotation,8,8,"11405, 11400, 11439, 11443, 11483, 11469, 11574, 11465",5/22/24,6/26/24,7:00:00,19:00:00,60,Wed,ID Missing,No Preceptor Assigned,Perinatal - OB,NRSG 392 - Maternity Practicum,42/54: Mother/Baby,Archived (Completed),Completed,2024,Spring 2024,Emory University,60.77
452990,Emory University - SON Pre-licensure,Emory Decatur Hospital,Nursing,Cohort Rotation,6,8,"11395, 11514, 11407, 11459, 11470, 11491",5/22/24,6/26/24,7:00:00,19:00:00,60,Wed,2004,No Preceptor Assigned,Perinatal - OB,NRSG 392 - Maternity Practicum,Mother/Baby,Archived (Completed),Completed,2024,Spring 2024,Emory University,60.77
452992,Emory University - SON Pre-licensure,Emory Johns Creek Hospital,Nursing,Cohort Rotation,6,8,"11452, 11072, 11463, 11414, 11494, 11447",5/22/24,6/26/24,7:00:00,19:00:00,60,Wed,ID Missing,No Preceptor Assigned,Perinatal - OB,NRSG 392 - Maternity Practicum,"Maternity: M/B, L&D, NICU",Archived (Completed),Completed,2024,Spring 2024,Emory University,60.77
453021,Emory University - SON Pre-licensure,Emory University Hospital Midtown,Nursing,Cohort Rotation,8,8,"11467, 11476, 11512, 11434, 11450, 11444, 11485, 11412",5/24/24,6/28/24,7:00:00,19:00:00,60,Fri,ID Missing,No Preceptor Assigned,Perinatal - OB,NRSG 392 - Maternity Practicum,42/54: Mother/Baby,Archived (Completed),Completed,2024,Spring 2024,Emory University,60.77
