Rotation ID,Schools,Sites,Program,Experience,Student Count,Student Slots,Students,Start Date,End Date,Shift Start,Shift End,Total Hours per Person,Days of the Week,Faculty Name,Preceptor Name,Rotation Type,Course,Unit,Status,Cleaned Status,Year,Cohort,Cohort_ID
477623,Emory University - SON Pre-licensure,"Emory Offsite Locations - The Emory Clinic, Ambulatory Surgery Centers And The Emory Specialty Assocs",Nursing,Precepted Rotation,1,1,10998,2024-05-30,2024-06-24,00:00:00,23:59:00,24,Thu,ID Missing,ID Missing,Ambulatory,NRSG 676 MN - Care Transitions Practicum,Other (see comments),Archived (Completed),Completed,2024,Spring 2024,351
477625,Emory University - SON Pre-licensure,"Emory Offsite Locations - The Emory Clinic, Ambulatory Surgery Centers And The Emory Specialty Assocs",Nursing,Precepted Rotation,1,1,11127,2024-05-30,2024-06-24,00:00:00,23:59:00,24,Thu,ID Missing,ID Missing,Ambulatory,NRSG 676 MN - Care Transitions Practicum,Other (see comments),Archived (Completed),Completed,2024,Spring 2024,351
477629,Emory University - SON Pre-licensure,"Emory Offsite Locations - The Emory Clinic, Ambulatory Surgery Centers And The Emory Specialty Assocs",Nursing,Precepted Rotation,1,1,11128,2024-05-30,2024-06-24,00:00:00,23:59:00,24,Thu,ID Missing,ID Missing,Ambulatory,NRSG 676 MN - Care Transitions Practicum,Other (see comments),Archived (Completed),Completed,2024,Spring 2024,351
477631,Emory University - SON Pre-licensure,"Emory Offsite Locations - The Emory Clinic, Ambulatory Surgery Centers And The Emory Specialty Assocs",Nursing,Precepted Rotation,1,1,10994,2024-05-30,2024-06-24,00:00:00,23:59:00,24,Thu,ID Missing,ID Missing,Ambulatory,NRSG 676 MN - Care Transitions Practicum,Other (see comments),Archived (Completed),Completed,2024,Spring 2024,351
477840,Emory University - SON Pre-licensure,"Emory Offsite Locations - The Emory Clinic, Ambulatory Surgery Centers And The Emory Specialty Assocs",Nursing,Precepted Rotation,1,1,11004,2024-05-30,2024-06-24,00:00:00,23:59:00,24,Mon,ID Missing,ID Missing,Ambulatory,NRSG 676 MN - Care Transitions Practicum,Other (see comments),Archived (Completed),Completed,2024,Spring 2024,351
477842,Emory University - SON Pre-licensure,"Emory Offsite Locations - The Emory Clinic, Ambulatory Surgery Centers And The Emory Specialty Assocs",Nursing,Precepted Rotation,1,1,11077,2024-05-30,2024-06-24,00:00:00,23:59:00,24,Mon,ID Missing,ID Missing,Ambulatory,NRSG 676 MN - Care Transitions Practicum,Other (see comments),Archived (Completed),Completed,2024,Spring 2024,351
477843,Emory University - SON Pre-licensure,"Emory Offsite Locations - The Emory Clinic, Ambulatory Surgery Centers And The Emory Specialty Assocs",Nursing,Precepted Rotation,1,1,11063,2024-05-30,2024-06-24,00:00:00,23:59:00,24,Mon,ID Missing,ID Missing,Ambulatory,NRSG 676 MN - Care Transitions Practicum,Other (see comments),Archived (Completed),Completed,2024,Spring 2024,351
477857,Emory University - SON Pre-licensure,"Emory Offsite Locations - The Emory Clinic, Ambulatory Surgery Centers And The Emory Specialty Assocs",Nursing,Precepted Rotation,1,1,11055,2024-05-30,2024-06-24,00:00:00,23:59:00,24,Mon,ID Missing,ID Missing,Ambulatory,NRSG 676 MN - Care Transitions Practicum,Other (see comments),Archived (Completed),Completed,2024,Spring 2024,351
477858,Emory University - SON Pre-licensure,"Emory Offsite Locations - The Emory Clinic, Ambulatory Surgery Centers And The Emory Specialty Assocs",Nursing,Precepted Rotation,1,1,11080,2024-05-30,2024-06-24,00:00:00,23:59:00,24,Mon,ID Missing,ID Missing,Ambulatory,NRSG 676 MN - Care Transitions Practicum,Other (see comments),Archived (Completed),Completed,2024,Spring 2024,351
477865,Emory University - SON Pre-licensure,"Emory Offsite Locations - The Emory Clinic, Ambulatory Surgery Centers And The Emory Specialty Assocs",Nursing,Precepted Rotation,1,1,11016,2024-05-30,2024-06-24,00:00:00,23:59:00,24,Mon,ID Missing,ID Missing,Ambulatory,NRSG 676 MN - Care Transitions Practicum,Other (see comments),Archived (Completed),Completed,2024,Spring 2024,351
477869,Emory University - SON Pre-licensure,"Emory Offsite Locations - The Emory Clinic, Ambulatory Surgery Centers And The Emory Specialty Assocs",Nursing,Precepted Rotation,1,1,10412,2024-05-30,2024-06-24,00:00:00,23:59:00,24,Mon,ID Missing,ID Missing,Ambulatory,NRSG 676 MN - Care Transitions Practicum,Other (see comments),Archived (Completed),Completed,2024,Spring 2024,351
477872,Emory University - SON Pre-licensure,"Emory Offsite Locations - The Emory Clinic, Ambulatory Surgery Centers And The Emory Specialty Assocs",Nursing,Precepted Rotation,1,1,11085,2024-05-30,2024-06-24,00:00:00,23:59:00,24,Mon,ID Missing,ID Missing,Ambulatory,NRSG 676 MN - Care Transitions Practicum,Other (see comments),Archived (Completed),Completed,2024,Spring 2024,351
477874,Emory University - SON Pre-licensure,"Emory Offsite Locations - The Emory Clinic, Ambulatory Surgery Centers And The Emory Specialty Assocs",Nursing,Precepted Rotation,1,1,11120,2024-05-30,2024-06-24,00:00:00,23:59:00,24,Mon,ID Missing,ID Missing,Ambulatory,NRSG 676 MN - Care Transitions Practicum,Other (see comments),Archived (Completed),Completed,2024,Spring 2024,351
477875,Emory University - SON Pre-licensure,"Emory Offsite Locations - The Emory Clinic, Ambulatory Surgery Centers And The Emory Specialty Assocs",Nursing,Precepted Rotation,1,1,11030,2024-05-30,2024-06-24,00:00:00,23:59:00,24,Mon,ID Missing,ID Missing,Ambulatory,NRSG 676 MN - Care Transitions Practicum,Other (see comments),Archived (Completed),Completed,2024,Spring 2024,351
477879,Emory University - SON Pre-licensure,"Emory Offsite Locations - The Emory Clinic, Ambulatory Surgery Centers And The Emory Specialty Assocs",Nursing,Precepted Rotation,1,1,11050,2024-05-30,2024-06-24,00:00:00,23:59:00,24,Mon,ID Missing,ID Missing,Ambulatory,NRSG 676 MN - Care Transitions Practicum,Other (see comments),Archived (Completed),Completed,2024,Spring 2024,351
477882,Emory University - SON Pre-licensure,"Emory Offsite Locations - The Emory Clinic, Ambulatory Surgery Centers And The Emory Specialty Assocs",Nursing,Precepted Rotation,1,1,11051,2024-05-30,2024-06-24,00:00:00,23:59:00,24,Mon,ID Missing,ID Missing,Ambulatory,NRSG 676 MN - Care Transitions Practicum,Other (see comments),Archived (Completed),Completed,2024,Spring 2024,351
477883,Emory University - SON Pre-licensure,"Emory Offsite Locations - The Emory Clinic, Ambulatory Surgery Centers And The Emory Specialty Assocs",Nursing,Precepted Rotation,1,1,11123,2024-05-30,2024-06-24,00:00:00,23:59:00,24,Mon,ID Missing,ID Missing,Ambulatory,NRSG 676 MN - Care Transitions Practicum,Other (see comments),Archived (Completed),Completed,2024,Spring 2024,351
477884,Emory University - SON Pre-licensure,"Emory Offsite Locations - The Emory Clinic, Ambulatory Surgery Centers And The Emory Specialty Assocs",Nursing,Precepted Rotation,1,1,11043,2024-05-30,2024-06-24,00:00:00,23:59:00,24,Mon,ID Missing,ID Missing,Ambulatory,NRSG 676 MN - Care Transitions Practicum,Other (see comments),Archived (Completed),Completed,2024,Spring 2024,351
477885,Emory University - SON Pre-licensure,"Emory Offsite Locations - The Emory Clinic, Ambulatory Surgery Centers And The Emory Specialty Assocs",Nursing,Precepted Rotation,1,1,11126,2024-05-30,2024-06-24,00:00:00,23:59:00,24,Mon,ID Missing,ID Missing,Ambulatory,NRSG 676 MN - Care Transitions Practicum,Other (see comments),Archived (Completed),Completed,2024,Spring 2024,351
477886,Emory University - SON Pre-licensure,"Emory Offsite Locations - The Emory Clinic, Ambulatory Surgery Centers And The Emory Specialty Assocs",Nursing,Precepted Rotation,1,1,11035,2024-05-30,2024-06-24,00:00:00,23:59:00,24,Mon,ID Missing,ID Missing,Ambulatory,NRSG 676 MN - Care Transitions Practicum,Other (see comments),Archived (Completed),Completed,2024,Spring 2024,351
478024,Emory University - SON Pre-licensure,"Emory Offsite Locations - The Emory Clinic, Ambulatory Surgery Centers And The Emory Specialty Assocs",Nursing,Precepted Rotation,1,1,10106,2024-05-30,2024-06-24,00:00:00,23:59:00,24,Fri,ID Missing,ID Missing,Ambulatory,NRSG 676 MN - Care Transitions Practicum,Other (see comments),Archived (Completed),Completed,2024,Spring 2024,351
478030,Emory University - SON Pre-licensure,"Emory Offsite Locations - The Emory Clinic, Ambulatory Surgery Centers And The Emory Specialty Assocs",Nursing,Precepted Rotation,1,1,10996,2024-05-30,2024-06-24,00:00:00,23:59:00,24,Fri,ID Missing,ID Missing,Ambulatory,NRSG 676 MN - Care Transitions Practicum,Other (see comments),Archived (Completed),Completed,2024,Spring 2024,351
478031,Emory University - SON Pre-licensure,"Emory Offsite Locations - The Emory Clinic, Ambulatory Surgery Centers And The Emory Specialty Assocs",Nursing,Precepted Rotation,1,1,11070,2024-05-30,2024-06-24,00:00:00,23:59:00,24,Fri,ID Missing,ID Missing,Ambulatory,NRSG 676 MN - Care Transitions Practicum,Other (see comments),Archived (Completed),Completed,2024,Spring 2024,351
478036,Emory University - SON Pre-licensure,"Emory Offsite Locations - The Emory Clinic, Ambulatory Surgery Centers And The Emory Specialty Assocs",Nursing,Precepted Rotation,1,1,11091,2024-05-30,2024-06-24,00:00:00,23:59:00,24,Fri,ID Missing,ID Missing,Ambulatory,NRSG 676 MN - Care Transitions Practicum,Other (see comments),Archived (Completed),Completed,2024,Spring 2024,351
478037,Emory University - SON Pre-licensure,"Emory Offsite Locations - The Emory Clinic, Ambulatory Surgery Centers And The Emory Specialty Assocs",Nursing,Precepted Rotation,1,1,11028,2024-05-30,2024-06-24,00:00:00,23:59:00,24,Fri,ID Missing,ID Missing,Ambulatory,NRSG 676 MN - Care Transitions Practicum,Other (see comments),Archived (Completed),Completed,2024,Spring 2024,351
478156,Emory University - SON Pre-licensure,"Emory Offsite Locations - The Emory Clinic, Ambulatory Surgery Centers And The Emory Specialty Assocs",Nursing,Precepted Rotation,1,1,11052,2024-05-30,2024-06-24,00:00:00,23:59:00,24,Fri,ID Missing,ID Missing,Ambulatory,NRSG 676 MN - Care Transitions Practicum,Other (see comments),Archived (Completed),Completed,2024,Spring 2024,351
478157,Emory University - SON Pre-licensure,"Emory Offsite Locations - The Emory Clinic, Ambulatory Surgery Centers And The Emory Specialty Assocs",Nursing,Precepted Rotation,1,1,10389,2024-05-30,2024-06-24,00:00:00,23:59:00,24,Fri,ID Missing,ID Missing,Ambulatory,NRSG 676 MN - Care Transitions Practicum,Other (see comments),Archived (Completed),Completed,2024,Spring 2024,351
478158,Emory University - SON Pre-licensure,"Emory Offsite Locations - The Emory Clinic, Ambulatory Surgery Centers And The Emory Specialty Assocs",Nursing,Precepted Rotation,1,1,11104,2024-05-30,2024-06-24,00:00:00,23:59:00,24,Fri,ID Missing,ID Missing,Ambulatory,NRSG 676 MN - Care Transitions Practicum,Other (see comments),Archived (Completed),Completed,2024,Spring 2024,351
478160,Emory University - SON Pre-licensure,"Emory Offsite Locations - The Emory Clinic, Ambulatory Surgery Centers And The Emory Specialty Assocs",Nursing,Precepted Rotation,1,1,11006,2024-05-30,2024-06-24,00:00:00,23:59:00,24,Fri,ID Missing,ID Missing,Ambulatory,NRSG 676 MN - Care Transitions Practicum,Other (see comments),Archived (Completed),Completed,2024,Spring 2024,351
478162,Emory University - SON Pre-licensure,"Emory Offsite Locations - The Emory Clinic, Ambulatory Surgery Centers And The Emory Specialty Assocs",Nursing,Precepted Rotation,1,1,11065,2024-05-30,2024-06-24,00:00:00,23:59:00,24,Fri,ID Missing,ID Missing,Ambulatory,NRSG 676 MN - Care Transitions Practicum,Other (see comments),Archived (Completed),Completed,2024,Spring 2024,351
478163,Emory University - SON Pre-licensure,"Emory Offsite Locations - The Emory Clinic, Ambulatory Surgery Centers And The Emory Specialty Assocs",Nursing,Precepted Rotation,1,1,11018,2024-05-30,2024-06-24,00:00:00,23:59:00,24,Fri,ID Missing,ID Missing,Ambulatory,NRSG 676 MN - Care Transitions Practicum,Other (see comments),Archived (Completed),Completed,2024,Spring 2024,351
478164,Emory University - SON Pre-licensure,"Emory Offsite Locations - The Emory Clinic, Ambulatory Surgery Centers And The Emory Specialty Assocs",Nursing,Precepted Rotation,1,1,11038,2024-05-30,2024-06-24,00:00:00,23:59:00,24,Fri,ID Missing,ID Missing,Ambulatory,NRSG 676 MN - Care Transitions Practicum,Other (see comments),Archived (Completed),Completed,2024,Spring 2024,351
478166,Emory University - SON Pre-licensure,"Emory Offsite Locations - The Emory Clinic, Ambulatory Surgery Centers And The Emory Specialty Assocs",Nursing,Precepted Rotation,1,1,11027,2024-05-30,2024-06-24,00:00:00,23:59:00,24,Fri,ID Missing,ID Missing,Ambulatory,NRSG 676 MN - Care Transitions Practicum,Other (see comments),Archived (Completed),Completed,2024,Spring 2024,351
478168,Emory University - SON Pre-licensure,"Emory Offsite Locations - The Emory Clinic, Ambulatory Surgery Centers And The Emory Specialty Assocs",Nursing,Precepted Rotation,1,1,11033,2024-05-30,2024-06-24,00:00:00,23:59:00,24,Fri,ID Missing,ID Missing,Ambulatory,NRSG 676 MN - Care Transitions Practicum,Other (see comments),Archived (Completed),Completed,2024,Spring 2024,351
478169,Emory University - SON Pre-licensure,"Emory Offsite Locations - The Emory Clinic, Ambulatory Surgery Centers And The Emory Specialty Assocs",Nursing,Precepted Rotation,1,1,11090,2024-05-30,2024-06-24,00:00:00,23:59:00,24,Fri,ID Missing,ID Missing,Ambulatory,NRSG 676 MN - Care Transitions Practicum,Other (see comments),Archived (Completed),Completed,2024,Spring 2024,351
479301,Emory University - SON Pre-licensure,"Emory Offsite Locations - The Emory Clinic, Ambulatory Surgery Centers And The Emory Specialty Assocs",Nursing,Precepted Rotation,1,1,11045,2024-05-30,2024-06-24,00:00:00,23:59:00,24,Mon,ID Missing,ID Missing,Ambulatory,NRSG 676 MN - Care Transitions Practicum,Other (see comments),Archived (Completed),Completed,2024,Spring 2024,351
479326,Emory University - SON Pre-licensure,Emory University Hospital,Nursing,Precepted Rotation,1,1,11004,2024-07-01,2024-08-07,00:00:00,23:59:00,132,"Wed, Thu, Fri, Sat, Sun",ID Missing,ID Missing,Practicum,NRSG 648 MN - Transitions to Nursing Practice,8T South: Hematology/Leukemia,Archived (Completed),Completed,2024,Fall 2024,362
480149,Emory University - SON Pre-licensure,"Emory Offsite Locations - The Emory Clinic, Ambulatory Surgery Centers And The Emory Specialty Assocs",Nursing,Precepted Rotation,1,1,11022,2024-06-06,2024-06-20,00:00:00,23:59:00,24,Thu,ID Missing,ID Missing,Ambulatory,NRSG 676 MN - Care Transitions Practicum,Other (see comments),Archived (Completed),Completed,2024,Spring 2024,354
480152,Emory University - SON Pre-licensure,"Emory Offsite Locations - The Emory Clinic, Ambulatory Surgery Centers And The Emory Specialty Assocs",Nursing,Precepted Rotation,1,1,10407,2024-06-07,2024-06-21,00:00:00,23:59:00,24,Fri,ID Missing,ID Missing,Ambulatory,NRSG 676 MN - Care Transitions Practicum,Other (see comments),Archived (Completed),Completed,2024,Spring 2024,355
480484,Emory University - SON Pre-licensure,"Emory Offsite Locations - The Emory Clinic, Ambulatory Surgery Centers And The Emory Specialty Assocs",Nursing,Precepted Rotation,1,1,10418,2024-05-30,2024-06-24,00:00:00,23:59:00,24,Thu,ID Missing,ID Missing,Ambulatory,NRSG 676 MN - Care Transitions Practicum,Other (see comments),Archived (Completed),Completed,2024,Spring 2024,351
480546,Emory University - SON Pre-licensure,Emory Johns Creek Hospital,Nursing,Cohort Rotation,8,8,"12160, 12161, 12164, 12159, 12158, 12167, 12163, 12139",2024-08-28,2024-10-09,07:00:00,19:00:00,60,Wed,ID Missing,No Preceptor Assigned,Other (see comments),NRSG 391 - Adult and Geriatric Practicum,6W oncology/hospice,Archived (Completed),Completed,2024,Fall 2024,376
480549,Emory University - SON Pre-licensure,Emory Saint Joseph's Hospital,Nursing,Cohort Rotation,8,8,"11880, 11872, 12111, 12133, 12066, 12117, 12107, 12101",2024-08-28,2024-10-09,07:00:00,19:00:00,60,Wed,ID Missing,No Preceptor Assigned,Other (see comments),NRSG 391 - Adult and Geriatric Practicum,3W cardiology,Archived (Completed),Completed,2024,Fall 2024,376
480551,Emory University - SON Pre-licensure,Emory University Hospital,Nursing,Cohort Rotation,7,8,"12254, 12071, 12072, 12094, 12127, 12134, 12131",2024-08-28,2024-10-09,07:00:00,19:00:00,60,Wed,ID Missing,No Preceptor Assigned,Other (see comments),NRSG 391 - Adult and Geriatric Practicum,7T: Surgical,Archived (Completed),Completed,2024,Fall 2024,376
480553,Emory University - SON Pre-licensure,Emory University Hospital Midtown,Nursing,Cohort Rotation,8,8,"12058, 12093, 12154, 12089, 12099, 12100, 12088, 12141",2024-08-29,2024-10-10,07:00:00,19:00:00,60,Thu,ID Missing,No Preceptor Assigned,Other (see comments),NRSG 391 - Adult and Geriatric Practicum,51: Med-Surg,Archived (Completed),Completed,2024,Fall 2024,379
480554,Emory University - SON Pre-licensure,Emory University Hospital Midtown,Nursing,Cohort Rotation,7,8,"12151, 12147, 12112, 12083, 12085, 12062, 12169",2024-08-28,2024-10-09,07:00:00,19:00:00,60,Wed,ID Missing,No Preceptor Assigned,Perinatal - OB,NRSG 391 - Adult and Geriatric Practicum,51: Med-Surg,Archived (Completed),Completed,2024,Fall 2024,376
480555,Emory University - SON Pre-licensure,Emory Saint Joseph's Hospital,Nursing,Cohort Rotation,7,8,"12109, 12053, 12179, 12155, 12098, 12130, 12178",2024-08-29,2024-10-10,07:00:00,19:00:00,60,Thu,ID Missing,No Preceptor Assigned,Other (see comments),NRSG 391 - Adult and Geriatric Practicum,4W renal and urology,Archived (Completed),Completed,2024,Fall 2024,379
480557,Emory University - SON Pre-licensure,Emory University Hospital,Nursing,Cohort Rotation,8,8,"12075, 12077, 12087, 12076, 12172, 12118, 12170, 12097",2024-08-29,2024-10-10,07:00:00,19:00:00,60,Thu,ID Missing,No Preceptor Assigned,Other (see comments),NRSG 391 - Adult and Geriatric Practicum,6E: CV Stepdown/Heart Transplant,Archived (Completed),Completed,2024,Fall 2024,379
480558,Emory University - SON Pre-licensure,Emory University Hospital,Nursing,Cohort Rotation,8,8,"12065, 12132, 12177, 12128, 12165, 12171, 12148, 11880",2024-08-31,2024-10-12,07:00:00,19:00:00,60,Sat,ID Missing,No Preceptor Assigned,Other (see comments),NRSG 391 - Adult and Geriatric Practicum,6E: CV Stepdown/Heart Transplant,Archived (Completed),Completed,2024,Fall 2024,381
480560,Emory University - SON Pre-licensure,Emory University Hospital,Nursing,Cohort Rotation,7,8,"12136, 12143, 12138, 12135, 12105, 12090, 11842",2024-08-31,2024-10-12,07:00:00,23:59:00,60,Sat,ID Missing,No Preceptor Assigned,Other (see comments),NRSG 391 - Adult and Geriatric Practicum,7T: Surgical,Archived (Completed),Completed,2024,Fall 2024,381
482851,Emory University - SON Pre-licensure,Emory University Hospital Midtown,Nursing,Cohort Rotation,8,8,"12044, 11282, 11337, 11311, 11319, 11384, 11354, 11551",2024-09-03,2024-10-08,07:00:00,19:00:00,60,Tue,ID Missing,No Preceptor Assigned,Perinatal - OB,NRSG 392 - Maternity Practicum,42/54: Mother/Baby,Archived (Completed),Completed,2024,Fall 2024,384
482853,Emory University - SON Pre-licensure,Emory Johns Creek Hospital,Nursing,Cohort Rotation,0,8,No Students Assigned,2024-09-03,2024-10-08,07:00:00,19:00:00,60,Tue,ID Missing,No Preceptor Assigned,Perinatal - OB,NRSG 392 - Maternity Practicum,"Maternity: M/B, L&D, NICU",Archived (Denied),Denied,2024,Fall 2024,384
482866,Emory University - SON Pre-licensure,Emory Decatur Hospital,Nursing,Cohort Rotation,6,8,"11284, 11295, 11334, 11283, 11331, 11560",2024-09-03,2024-10-08,07:00:00,19:00:00,60,Tue,2004,No Preceptor Assigned,Perinatal - OB,NRSG 392 - Maternity Practicum,Mother/Baby,Archived (Completed),Completed,2024,Fall 2024,384
482872,Emory University - SON Pre-licensure,Emory University Hospital Midtown,Nursing,Cohort Rotation,6,6,"11322, 11378, 11332, 12255, 11349, 11357",2024-08-28,2024-10-16,07:00:00,19:00:00,60,Wed,ID Missing,No Preceptor Assigned,Perinatal - OB,NRSG 392 - Maternity Practicum,42/54: Mother/Baby,Archived (Completed),Completed,2024,Fall 2024,377
483594,Emory University - SON Pre-licensure,Emory University Hospital Midtown,Nursing,Cohort Rotation,8,8,"11381, 11315, 11379, 11326, 11564, 11301, 11329, 12256",2024-09-01,2024-10-13,07:00:00,19:00:00,60,Sun,ID Missing,No Preceptor Assigned,Perinatal - OB,NRSG 392 - Maternity Practicum,Maternity,Archived (Completed),Completed,2024,Fall 2024,383
483596,Emory University - SON Pre-licensure,Emory Decatur Hospital,Nursing,Cohort Rotation,5,6,"11557, 11363, 11371, 11321, 11553",2024-08-31,2024-10-19,07:00:00,19:00:00,60,Sat,ID Missing,No Preceptor Assigned,Perinatal - OB,NRSG 392 - Maternity Practicum,Mother/Baby,Archived (Completed),Completed,2024,Fall 2024,382
483608,Emory University - SON Pre-licensure,Emory Decatur Hospital,Nursing,Cohort Rotation,6,6,"11852, 11834, 11858, 11850, 11845, 11868",2024-08-28,2024-10-16,07:00:00,19:00:00,60,Wed,ID Missing,No Preceptor Assigned,Perinatal - OB,NRSG 392 - Maternity Practicum,Mother/Baby,Archived (Completed),Completed,2024,Fall 2024,377
483610,Emory University - SON Pre-licensure,Emory Johns Creek Hospital,Nursing,Cohort Rotation,6,6,"11359, 11328, 11298, 11324, 11293, 11320",2024-08-28,2024-10-16,07:00:00,19:00:00,60,Wed,ID Missing,No Preceptor Assigned,Perinatal - OB,NRSG 392 - Maternity Practicum,"Maternity: M/B, L&D, NICU",Archived (Completed),Completed,2024,Fall 2024,377
483614,Emory University - SON Pre-licensure,Emory University Hospital Midtown,Nursing,Cohort Rotation,6,6,"11509, 11389, 11873, 11854, 11883, 11856",2024-08-29,2024-10-10,07:00:00,19:00:00,60,Thu,ID Missing,No Preceptor Assigned,Perinatal - OB,NRSG 392 - Maternity Practicum,Maternity,Archived (Completed),Completed,2024,Fall 2024,379
483619,Emory University - SON Pre-licensure,Emory Decatur Hospital,Nursing,Cohort Rotation,6,6,"11882, 11855, 11851, 11837, 11863, 11871",2024-08-29,2024-10-10,07:00:00,19:00:00,60,Thu,ID Missing,No Preceptor Assigned,Perinatal - OB,NRSG 392 - Maternity Practicum,Mother/Baby,Archived (Completed),Completed,2024,Fall 2024,379
483623,Emory University - SON Pre-licensure,Emory University Hospital Midtown,Nursing,Cohort Rotation,8,8,"11341, 11372, 11291, 11365, 11377, 11561, 11347, 12257",2024-08-31,2024-10-19,07:00:00,19:00:00,60,Sat,ID Missing,No Preceptor Assigned,Perinatal - OB,NRSG 392 - Maternity Practicum,Maternity,Archived (Completed),Completed,2024,Fall 2024,382
483635,Emory University - SON Pre-licensure,Emory Johns Creek Hospital,Nursing,Cohort Rotation,0,6,No Students Assigned,2024-08-29,2024-10-12,07:00:00,19:00:00,60,"Thu, Sat",ID Missing,No Preceptor Assigned,Perinatal - OB,NRSG 392 - Maternity Practicum,"Maternity: M/B, L&D, NICU",Archived (Denied),Denied,2024,Fall 2024,380
483692,Emory University - SON Pre-licensure,Emory Decatur Hospital,Nursing,Cohort Rotation,6,6,"11370, 11558, 11366, 11555, 11351, 11336",2024-09-03,2024-10-08,07:00:00,19:00:00,60,Tue,ID Missing,No Preceptor Assigned,Psychiatry; Mental Health; Behavioral Medicine,NRSG 393 - Mental Health Practicum,Behavioral Health  - 2800,Archived (Completed),Completed,2024,Fall 2024,384
483697,Emory University - SON Pre-licensure,Emory Decatur Hospital,Nursing,Cohort Rotation,0,6,No Students Assigned,2024-09-07,2024-10-13,07:00:00,19:00:00,60,"Sat, Sun",ID Missing,No Preceptor Assigned,Psychiatry; Mental Health; Behavioral Medicine,NRSG 393 - Mental Health Practicum,Behavioral Health  - 2800,Archived (Denied),Denied,2024,Fall 2024,392
483810,Emory University - SON Pre-licensure,Emory Decatur Hospital,Nursing,Cohort Rotation,8,8,"12063, 12096, 12110, 12102, 12095, 12123, 12122, 12144",2024-09-04,2024-10-09,07:00:00,19:00:00,60,Wed,ID Missing,No Preceptor Assigned,Psychiatry; Mental Health; Behavioral Medicine,NRSG 393 - Mental Health Practicum,Behavioral Health  - 2800,Archived (Completed),Completed,2024,Fall 2024,388
483817,Emory University - SON Pre-licensure,Emory Decatur Hospital,Nursing,Cohort Rotation,0,6,No Students Assigned,2024-09-05,2024-10-10,07:00:00,19:00:00,60,Thu,ID Missing,No Preceptor Assigned,Psychiatry; Mental Health; Behavioral Medicine,NRSG 393 - Mental Health Practicum,Behavioral Health  - 2800,Archived (Denied),Denied,2024,Fall 2024,389
483840,Emory University - SON Pre-licensure,Emory Decatur Hospital,Nursing,Cohort Rotation,7,7,"12069, 12086, 12124, 12168, 12153, 12082, 12092",2024-09-06,2024-10-11,07:00:00,19:00:00,60,Fri,ID Missing,No Preceptor Assigned,Psychiatry; Mental Health; Behavioral Medicine,NRSG 393 - Mental Health Practicum,Behavioral Health  - 2800,Archived (Completed),Completed,2024,Fall 2024,390
484069,Chamberlain College of Nursing - Atlanta,Emory Hillandale Hospital,Nursing,Cohort Rotation,6,8,"12258, 12259, 10174, 12260, 12261, 12262",2024-09-07,2024-10-26,07:00:00,19:00:00,96,Sat,ID Missing,No Preceptor Assigned,To Be Determined,NR 446 - Collaborative Health,3rd floor - med surg,Archived (Completed),Completed,2024,Fall 2024,55
484070,Chamberlain College of Nursing - Atlanta,Emory Saint Joseph's Hospital,Nursing,Cohort Rotation,7,8,"11975, 11979, 11980, 11977, 11976, 11607, 11978",2024-09-05,2024-10-24,07:00:00,19:00:00,96,Thu,ID Missing,No Preceptor Assigned,To Be Determined,NR 325 - Adult Health II,5W internal medicine,Archived (Completed),Completed,2024,Fall 2024,51
484071,Chamberlain College of Nursing - Atlanta,Emory Saint Joseph's Hospital,Nursing,Cohort Rotation,7,8,"11981, 11983, 11982, 11984, 11985, 12263, 11970",2024-09-07,2024-10-26,07:00:00,19:00:00,96,Sat,ID Missing,No Preceptor Assigned,To Be Determined,NR 325 - Adult Health II,3S GI surgery,Archived (Completed),Completed,2024,Fall 2024,55
484072,Chamberlain College of Nursing - Atlanta,Emory Hillandale Hospital,Nursing,Cohort Rotation,4,4,"11688, 11593, 11595, 11594",2024-09-07,2024-09-28,07:00:00,19:00:00,48,Sat,ID Missing,No Preceptor Assigned,Critical/Intensive Care,NR341 - Complex Adult Health,ICU,Archived (Completed),Completed,2024,Fall 2024,53
484599,Emory University - SON Pre-licensure,"Emory Offsite Locations - The Emory Clinic, Ambulatory Surgery Centers And The Emory Specialty Assocs",Nursing,Precepted Rotation,1,1,11046,2024-07-08,2024-07-29,00:00:00,23:59:00,24,Mon,ID Missing,ID Missing,Ambulatory,NRSG 676 MN - Care Transitions Practicum,Other (see comments),Archived (Completed),Completed,2024,Fall 2024,368
484601,Emory University - SON Pre-licensure,"Emory Offsite Locations - The Emory Clinic, Ambulatory Surgery Centers And The Emory Specialty Assocs",Nursing,Precepted Rotation,1,1,11087,2024-07-08,2024-07-29,00:00:00,23:59:00,24,Mon,ID Missing,ID Missing,Ambulatory,NRSG 676 MN - Care Transitions Practicum,Other (see comments),Archived (Completed),Completed,2024,Fall 2024,368
484602,Emory University - SON Pre-licensure,"Emory Offsite Locations - The Emory Clinic, Ambulatory Surgery Centers And The Emory Specialty Assocs",Nursing,Precepted Rotation,1,1,11107,2024-07-08,2024-07-29,00:00:00,23:59:00,24,Mon,ID Missing,ID Missing,Ambulatory,NRSG 676 MN - Care Transitions Practicum,Other (see comments),Archived (Completed),Completed,2024,Fall 2024,368
