Rotation ID,Schools,Sites,Program,Experience,Student Count,Student Slots,Students,Start Date,End Date,Shift Start,Shift End,Total Hours per Person,Days of the Week,Faculty Name,Preceptor Name,Rotation Type,Course,Unit,Status
449870,Chamberlain College of Nursing - Atlanta,Emory University Hospital Midtown,Nursing,Cohort Rotation,8,8,"11995, 11996, 11997, 11998, 11999, 12000, 12001, 11608",7/11/24,8/29/24,7:00,19:00,96,Thu,ID Missing,No Preceptor Assigned,MedSurg - Acute Care,NR 324 - Adult Health I,22: Med/Surg,Archived (Completed)
450463,Georgia Baptist College of Nursing of Mercer University - Undergraduate Nursing - Atlanta,Emory University Hospital Midtown,Nursing,Cohort Rotation,5,8,"12002, 12003, 12004, 12005, 12006",8/30/24,9/20/24,7:00,19:00,40,Fri,ID Missing,No Preceptor Assigned,Perinatal - OB,NUR 407 - Care of the Childbearing Family,42/54: Mother/Baby,Archived (Completed)
450464,Georgia Baptist College of Nursing of Mercer University - Undergraduate Nursing - Atlanta,Emory University Hospital Midtown,Nursing,Cohort Rotation,5,8,"12007, 12008, 12009, 12010, 12011",9/27/24,10/18/24,7:00,19:00,40,Fri,ID Missing,No Preceptor Assigned,Perinatal - OB,NUR 407 - Care of the Childbearing Family,42/54: Mother/Baby,Archived (Completed)
450624,Emory University - SON Pre-licensure,Emory Saint Joseph's Hospital,Nursing,Precepted Rotation,1,1,10364,3/18/24,5/8/24,0:00,23:59,132,"Mon, Tue, Wed, Sat, Sun",2008,"ID Missing, ID Missing",Practicum,NRSG 648 MN - Transitions to Nursing Practice,ED,Archived (Completed)
450735,Chamberlain College of Nursing - Atlanta,Emory Saint Joseph's Hospital,Nursing,Cohort Rotation,8,8,"11995, 11998, 12000, 12001, 12012, 11996, 12013, 11997",5/9/24,6/13/24,7:00,15:00,48,Thu,ID Missing,No Preceptor Assigned,Fundamentals,NR 226 - Fundamentals - Patient Care,4W renal and urology,Archived (Completed)
450739,Chamberlain College of Nursing - Atlanta,Emory Saint Joseph's Hospital,Nursing,Cohort Rotation,7,8,"12014, 12015, 12016, 12017, 12018, 12019, 12020",5/10/24,6/14/24,7:00,15:00,48,Fri,ID Missing,No Preceptor Assigned,Fundamentals,NR 226 - Fundamentals - Patient Care,4W renal and urology,Archived (Completed)
451076,Chamberlain College of Nursing - Atlanta,Emory Saint Joseph's Hospital,Nursing,Cohort Rotation,8,8,"12021, 12022, 12023, 12024, 12025, 12026, 12027, 12028",9/5/24,10/10/24,7:00,15:00,48,Thu,ID Missing,No Preceptor Assigned,Fundamentals,NR 226 - Fundamentals - Patient Care,6E internal medicine,Archived (Completed)
451082,Chamberlain College of Nursing - Atlanta,Emory Saint Joseph's Hospital,Nursing,Cohort Rotation,5,8,"12029, 12030, 12031, 12032, 12033",9/5/24,10/10/24,7:00,15:00,48,Thu,ID Missing,No Preceptor Assigned,Fundamentals,NR 226 - Fundamentals - Patient Care,5E internal medicine,Archived (Completed)
451119,Chamberlain College of Nursing - Atlanta,Emory Saint Joseph's Hospital,Nursing,Cohort Rotation,8,8,"11961, 11962, 11965, 11964, 11963, 11966, 11972, 11967",9/3/24,10/22/24,7:00,19:00,96,Tue,ID Missing,No Preceptor Assigned,MedSurg - Acute Care,NR 325 - Adult Health II,3SW GI medicine/bariatrics,Archived (Completed)
451122,Chamberlain College of Nursing - Georgia,Emory Saint Joseph's Hospital,Nursing,Cohort Rotation,0,8,No Students Assigned,9/3/24,10/22/24,7:00,19:00,96,Tue,ID Missing,No Preceptor Assigned,MedSurg - Acute Care,NR 325 - Adult Health II,5W,Archived (Denied)
451124,Chamberlain College of Nursing - Atlanta,Emory University Hospital Midtown,Nursing,Cohort Rotation,8,8,"11992, 11987, 11993, 11988, 11994, 11989, 11990, 11973",9/3/24,10/22/24,7:00,19:00,96,Tue,ID Missing,No Preceptor Assigned,MedSurg - Acute Care,NR 325 - Adult Health II,22: Med/Surg,Archived (Completed)
451126,Chamberlain College of Nursing - Atlanta,Emory University Hospital Midtown,Nursing,Cohort Rotation,6,8,"11995, 11608, 11999, 12000, 11996, 11969",9/5/24,10/24/24,7:00,19:00,96,Thu,ID Missing,No Preceptor Assigned,MedSurg - Acute Care,NR 325 - Adult Health II,22: Med/Surg,Archived (Completed)
451601,Kennesaw State University - Nursing,"Emory Offsite locations - The Emory Clinic, Ambulatory Surgery Centers and the Emory Specialty Assocs",Nursing,Precepted Rotation,0,1,No Students Assigned,5/15/24,6/13/24,0:00,23:59,92,"Wed, Thu, Fri",ID Missing,No Preceptor Assigned,Community,4412 - Community Health,Other (see comments),Archived (Denied)
451602,Kennesaw State University - Nursing,"Emory Offsite locations - The Emory Clinic, Ambulatory Surgery Centers and the Emory Specialty Assocs",Nursing,Precepted Rotation,0,1,No Students Assigned,5/15/24,6/13/24,0:00,23:59,92,"Wed, Thu, Fri",ID Missing,No Preceptor Assigned,Community,4412 - Community Health,Other (see comments),Archived (Denied)
451603,Kennesaw State University - Nursing,"Emory Offsite locations - The Emory Clinic, Ambulatory Surgery Centers and the Emory Specialty Assocs",Nursing,Precepted Rotation,0,1,No Students Assigned,5/15/24,6/13/24,0:00,23:59,92,"Wed, Thu, Fri",ID Missing,No Preceptor Assigned,Community,4412 - Community Health,Other (see comments),Archived (Denied)
451604,Kennesaw State University - Nursing,"Emory Offsite locations - The Emory Clinic, Ambulatory Surgery Centers and the Emory Specialty Assocs",Nursing,Precepted Rotation,0,1,No Students Assigned,5/15/24,6/13/24,0:00,23:59,92,"Wed, Thu, Fri",ID Missing,No Preceptor Assigned,Community,4412 - Community Health,Other (see comments),Archived (Denied)
451605,Kennesaw State University - Nursing,"Emory Offsite locations - The Emory Clinic, Ambulatory Surgery Centers and the Emory Specialty Assocs",Nursing,Precepted Rotation,0,1,No Students Assigned,5/15/24,6/13/24,0:00,23:59,92,"Wed, Thu, Fri",ID Missing,No Preceptor Assigned,Community,4412 - Community Health,Other (see comments),Archived (Denied)
451606,Kennesaw State University - Nursing,"Emory Offsite locations - The Emory Clinic, Ambulatory Surgery Centers and the Emory Specialty Assocs",Nursing,Precepted Rotation,0,1,No Students Assigned,6/19/24,7/18/24,0:00,23:59,92,"Wed, Thu, Fri",ID Missing,No Preceptor Assigned,Community,4412 - Community Health,Other (see comments),Archived (Withdrawn)
451607,Kennesaw State University - Nursing,"Emory Offsite locations - The Emory Clinic, Ambulatory Surgery Centers and the Emory Specialty Assocs",Nursing,Precepted Rotation,0,1,No Students Assigned,6/19/24,7/18/24,0:00,23:59,92,"Wed, Thu, Fri",ID Missing,No Preceptor Assigned,Community,4412 - Community Health,Other (see comments),Archived (Withdrawn)
451608,Kennesaw State University - Nursing,"Emory Offsite locations - The Emory Clinic, Ambulatory Surgery Centers and the Emory Specialty Assocs",Nursing,Precepted Rotation,0,1,No Students Assigned,6/19/24,7/18/24,0:00,23:59,92,"Wed, Thu, Fri",ID Missing,No Preceptor Assigned,Community,4412 - Community Health,Other (see comments),Archived (Withdrawn)
451609,Kennesaw State University - Nursing,"Emory Offsite locations - The Emory Clinic, Ambulatory Surgery Centers and the Emory Specialty Assocs",Nursing,Precepted Rotation,0,1,No Students Assigned,6/19/24,7/18/24,0:00,23:59,92,"Wed, Thu, Fri",ID Missing,No Preceptor Assigned,Community,4412 - Community Health,Other (see comments),Archived (Denied)
451610,Kennesaw State University - Nursing,"Emory Offsite locations - The Emory Clinic, Ambulatory Surgery Centers and the Emory Specialty Assocs",Nursing,Precepted Rotation,0,1,No Students Assigned,6/19/24,7/18/24,0:00,23:59,92,"Wed, Thu, Fri",ID Missing,No Preceptor Assigned,Community,4412 - Community Health,Other (see comments),Archived (Denied)
451697,Kennesaw State University - Nursing,Emory Saint Joseph's Hospital,Nursing,Cohort Rotation,6,8,"12034, 11774, 12035, 12036, 12037, 12038",6/13/24,7/19/24,7:00,15:00,96,"Thu, Fri",ID Missing,No Preceptor Assigned,MedSurg - Acute Care,3313 - Adult Health,4S ortho,Archived (Completed)
452931,Emory University - SON Pre-licensure,Emory Saint Joseph's Hospital,Nursing,Cohort Rotation,5,8,"11860, 11884, 11838, 11882, 11867",5/25/24,8/4/24,7:00,19:00,120,Sat,ID Missing,No Preceptor Assigned,MedSurg - Acute Care,NRSG 391 - Adult and Geriatric Practicum,3W cardiology,Archived (Completed)
452934,Emory University - SON Pre-licensure,Emory University Hospital,Nursing,Cohort Rotation,5,8,"11847, 11864, 11853, 11865, 11869",5/25/24,8/3/24,7:00,19:00,120,Sat,ID Missing,No Preceptor Assigned,MedSurg - Acute Care,NRSG 391 - Adult and Geriatric Practicum,7T: Surgical,Archived (Completed)
452935,Emory University - SON Pre-licensure,Emory University Hospital Midtown,Nursing,Cohort Rotation,6,8,"11845, 11855, 11848, 11849, 11883, 11840",5/25/24,8/3/24,7:00,19:00,8,Sat,ID Missing,No Preceptor Assigned,MedSurg - Acute Care,NRSG 391 - Adult and Geriatric Practicum,41: Med Cardiology,Archived (Completed)
452940,Emory University - SON Pre-licensure,Emory University Hospital Midtown,Nursing,Cohort Rotation,5,6,"11861, 11837, 11846, 11117, 11843",5/25/24,8/3/24,7:00,19:00,120,Sat,ID Missing,No Preceptor Assigned,MedSurg - Acute Care,NRSG 391 - Adult and Geriatric Practicum,72: Med/Surg,Archived (Completed)
452943,Emory University - SON Pre-licensure,Emory Saint Joseph's Hospital,Nursing,Cohort Rotation,4,8,"11873, 11871, 11885, 11857",5/18/24,8/3/24,7:00,19:00,120,Sat,ID Missing,No Preceptor Assigned,MedSurg - Acute Care,NRSG 391 - Adult and Geriatric Practicum,6W pulmonary thoracic,Archived (Completed)
452948,Emory University - SON Pre-licensure,Emory Decatur Hospital,Nursing,Cohort Rotation,6,6,"11874, 11859, 11844, 11850, 11870, 11863",5/25/24,8/3/24,7:00,19:00,120,Sat,ID Missing,No Preceptor Assigned,MedSurg - Acute Care,NRSG 391 - Adult and Geriatric Practicum,Stroke Telemetry - 4400,Archived (Completed)
452954,Emory University - SON Pre-licensure,Emory University Hospital,Nursing,Cohort Rotation,5,8,"11886, 11881, 11839, 11869, 12039",5/25/24,8/3/24,7:00,19:00,120,Sat,ID Missing,No Preceptor Assigned,MedSurg - Acute Care,NRSG 391 - Adult and Geriatric Practicum,9T: Bone Marrow Transplant,Archived (Completed)
452957,Emory University - SON Pre-licensure,Emory Decatur Hospital,Nursing,Cohort Rotation,6,8,"11877, 11878, 11879, 11509, 11854, 11851",5/26/24,8/4/24,7:00,19:00,120,Sun,ID Missing,No Preceptor Assigned,MedSurg - Acute Care,NRSG 391 - Adult and Geriatric Practicum,General Medical - 4500,Archived (Completed)
452960,Emory University - SON Pre-licensure,Emory University Hospital,Nursing,Cohort Rotation,6,8,"11852, 11834, 11866, 11867, 11389, 11858",5/26/24,8/4/24,7:00,19:00,120,Sun,"ID Missing, ID Missing",No Preceptor Assigned,MedSurg - Acute Care,NRSG 391 - Adult and Geriatric Practicum,6T: Transplant,Archived (Completed)
452965,Emory University - SON Pre-licensure,Emory University Hospital,Nursing,Cohort Rotation,6,8,"11876, 11835, 11868, 11836, 11862, 11856",5/26/24,8/4/24,7:00,19:00,120,Wed,ID Missing,No Preceptor Assigned,MedSurg - Acute Care,NRSG 391 - Adult and Geriatric Practicum,3G: Neurosciences,Archived (Completed)
452984,Emory University - SON Pre-licensure,Emory University Hospital Midtown,Nursing,Cohort Rotation,8,8,"11405, 11400, 11439, 11443, 11483, 11469, 11574, 11465",5/22/24,6/26/24,7:00,19:00,60,Wed,ID Missing,No Preceptor Assigned,Perinatal - OB,NRSG 392 - Maternity Practicum,42/54: Mother/Baby,Archived (Completed)
452990,Emory University - SON Pre-licensure,Emory Decatur Hospital,Nursing,Cohort Rotation,6,8,"11395, 11514, 11407, 11459, 11470, 11491",5/22/24,6/26/24,7:00,19:00,60,Wed,2004,No Preceptor Assigned,Perinatal - OB,NRSG 392 - Maternity Practicum,Mother/Baby,Archived (Completed)
452992,Emory University - SON Pre-licensure,Emory Johns Creek Hospital,Nursing,Cohort Rotation,6,8,"11452, 11072, 11463, 11414, 11494, 11447",5/22/24,6/26/24,7:00,19:00,60,Wed,ID Missing,No Preceptor Assigned,Perinatal - OB,NRSG 392 - Maternity Practicum,"Maternity: M/B, L&D, NICU",Archived (Completed)
453021,Emory University - SON Pre-licensure,Emory University Hospital Midtown,Nursing,Cohort Rotation,8,8,"11467, 11476, 11512, 11434, 11450, 11444, 11485, 11412",5/24/24,6/28/24,7:00,19:00,60,Fri,ID Missing,No Preceptor Assigned,Perinatal - OB,NRSG 392 - Maternity Practicum,42/54: Mother/Baby,Archived (Completed)
453034,Emory University - SON Pre-licensure,Emory Decatur Hospital,Nursing,Cohort Rotation,6,8,"11579, 11499, 11398, 11453, 11411, 11577",5/24/24,6/28/24,7:00,19:00,60,Fri,ID Missing,No Preceptor Assigned,Perinatal - OB,NRSG 392 - Maternity Practicum,L&D,Archived (Completed)
453061,Emory University - SON Pre-licensure,Emory University Hospital Midtown,Nursing,Cohort Rotation,6,8,"11456, 11566, 11445, 11505, 11511, 11072",5/25/24,6/29/24,7:00,19:00,60,Sat,"ID Missing, ID Missing",No Preceptor Assigned,Perinatal - OB,NRSG 392 - Maternity Practicum,42/54: Mother/Baby,Archived (Completed)
453063,Emory University - SON Pre-licensure,Emory University Hospital Midtown,Nursing,Cohort Rotation,5,8,"11462, 11425, 11573, 11570, 11422",5/26/24,6/30/24,7:00,19:00,60,Sun,ID Missing,No Preceptor Assigned,Perinatal - OB,NRSG 392 - Maternity Practicum,42/54: Mother/Baby,Archived (Completed)
453064,Emory University - SON Pre-licensure,Emory Johns Creek Hospital,Nursing,Cohort Rotation,6,8,"11418, 11466, 11576, 11431, 11575, 11567",5/24/24,6/28/24,7:00,19:00,60,Fri,ID Missing,No Preceptor Assigned,Perinatal - OB,NRSG 392 - Maternity Practicum,"Maternity: M/B, L&D, NICU",Archived (Completed)
453066,Emory University - SON Pre-licensure,Emory Decatur Hospital,Nursing,Cohort Rotation,6,8,"11578, 11498, 11454, 11569, 11492, 11438",5/25/24,6/29/24,7:00,19:00,60,Sat,ID Missing,No Preceptor Assigned,Perinatal - OB,NRSG 392 - Maternity Practicum,L&D,Archived (Completed)
453292,University of North Georgia - Nursing,Emory Johns Creek Hospital,Nursing,Cohort Rotation,5,5,"12040, 12041, 12042, 11738, 12043",8/30/24,11/8/24,6:30,18:30,72,Fri,ID Missing,No Preceptor Assigned,Perinatal - OB,N3804 - Nursing Care of the Childbearing Family,"Maternity: M/B, L&D, NICU",Archived (Completed)
454020,Emory University - SON Pre-licensure,Emory University Hospital,Nursing,Precepted Rotation,1,1,10617,3/18/24,5/8/24,0:00,23:59,132,"Mon, Tue, Wed, Sat, Sun",2018,ID Missing,Practicum,NRSG 431 - Clinical Practicum IV,7T: Surgical,Archived (Completed)
454309,Emory University - SON Pre-licensure,Emory University Hospital,Nursing,Cohort Rotation,8,8,"11380, 11307, 11278, 11281, 11298, 11288, 12044, 12045",5/18/24,6/29/24,7:00,19:00,60,Sat,ID Missing,No Preceptor Assigned,MedSurg - Acute Care,NRSG 391 - Adult and Geriatric Practicum,6E: CV Stepdown/Heart Transplant,Archived (Completed)
454313,Emory University - SON Pre-licensure,Emory University Hospital,Nursing,Cohort Rotation,5,5,"11574, 11511, 11497, 11414, 11447",7/10/24,8/7/24,7:00,19:00,60,Wed,ID Missing,No Preceptor Assigned,MedSurg - Acute Care,NRSG 391 - Adult and Geriatric Practicum,10E (DEU): Surgical,Archived (Completed)
454319,Emory University - SON Pre-licensure,Emory University Hospital Midtown,Nursing,Cohort Rotation,4,5,"11469, 11494, 11465, 11483",7/10/24,8/7/24,7:00,19:00,60,Wed,ID Missing,No Preceptor Assigned,MedSurg - Acute Care,NRSG 391 - Adult and Geriatric Practicum,31: Ortho/Neuro,Archived (Completed)
454331,Emory University - SON Pre-licensure,Emory University Hospital Midtown,Nursing,Cohort Rotation,7,8,"11475, 11420, 11501, 11417, 11513, 11448, 11435",7/3/24,8/7/24,7:00,19:00,60,Wed,ID Missing,No Preceptor Assigned,Perinatal - OB,NRSG 392 - Maternity Practicum,Maternity,Archived (Completed)
454335,Emory University - SON Pre-licensure,Emory Decatur Hospital,Nursing,Cohort Rotation,5,6,"11458, 11429, 11436, 11457, 11404",7/3/24,8/7/24,7:00,19:00,60,Wed,2004,No Preceptor Assigned,Perinatal - OB,NRSG 392 - Maternity Practicum,Mother/Baby,Archived (Completed)
454762,University of North Georgia - Nursing,Emory Johns Creek Hospital,Nursing,Cohort Rotation,0,6,No Students Assigned,8/19/24,9/23/24,6:30,18:30,72,Mon,ID Missing,No Preceptor Assigned,MedSurg - Acute Care,N3705 - Adult Health I,3rd floor: med-surg,Archived (Withdrawn)
454892,Auburn University - College of Nursing - BSN,Emory University Hospital,Nursing,Precepted Rotation,0,1,No Students Assigned,6/8/24,7/26/24,0:00,23:59,212,,ID Missing,No Preceptor Assigned,Practicum,NURS 4921 - Nursing Practice Preceptorship-Senior Practicum,2G ICU: Neurosciences,Archived (Withdrawn)
454893,Auburn University - College of Nursing - BSN,Emory Saint Joseph's Hospital,Nursing,Precepted Rotation,1,1,12046,6/8/24,7/26/24,0:00,23:59,212,,ID Missing,No Preceptor Assigned,Practicum,NURS 4921 - Nursing Practice Preceptorship-Senior Practicum,2SW CVICU,Archived (Completed)
455101,University of North Georgia - Nursing,Emory Johns Creek Hospital,Nursing,Cohort Rotation,5,10,"11736, 12047, 12048, 12049, 11740",8/23/24,11/1/24,6:30,18:30,72,Fri,ID Missing,No Preceptor Assigned,Perinatal - OB,N3804 - Nursing Care of the Childbearing Family,"Maternity: M/B, L&D, NICU",Archived (Completed)
455551,Hope College of Arts & Sciences,Emory University Hospital Midtown,Nursing,Precepted Rotation,1,1,11801,3/1/24,4/30/24,0:00,23:59,52,,ID Missing,ID Missing,Perinatal - OB,NUR 2030C - Maternity & Newborn Nursing,42/54: Mother/Baby,Archived (Denied)
455564,Hope College of Arts & Sciences,Emory University Hospital Midtown,Nursing,Precepted Rotation,0,1,No Students Assigned,3/1/24,5/31/24,0:00,23:59,52,,ID Missing,ID Missing,Perinatal - OB,NUR 2030C - Maternity & Newborn Nursing,42/54: Mother/Baby,Archived (Denied)
455950,Emory University - SON Pre-licensure,Emory Johns Creek Hospital,Nursing,Cohort Rotation,6,6,"11510, 11428, 11421, 11508, 11507, 11468",7/3/24,8/7/24,7:00,19:00,60,Wed,ID Missing,No Preceptor Assigned,Perinatal - OB,NRSG 392 - Maternity Practicum,"Maternity: M/B, L&D, NICU",Archived (Completed)
455952,Emory University - SON Pre-licensure,Emory University Hospital Midtown,Nursing,Cohort Rotation,7,8,"11402, 11482, 11427, 11437, 11503, 11506, 11441",7/5/24,8/9/24,7:00,19:00,60,Fri,ID Missing,No Preceptor Assigned,Perinatal - OB,NRSG 392 - Maternity Practicum,Maternity,Archived (Completed)
455969,Emory University - SON Pre-licensure,Emory Decatur Hospital,Nursing,Cohort Rotation,6,6,"11413, 11502, 11460, 11472, 11496, 11449",7/5/24,8/9/24,7:00,19:00,60,Fri,ID Missing,No Preceptor Assigned,Perinatal - OB,NRSG 392 - Maternity Practicum,Mother/Baby,Archived (Completed)
455971,Emory University - SON Pre-licensure,Emory University Hospital Midtown,Nursing,Cohort Rotation,7,8,"11504, 11477, 11423, 11489, 11446, 11479, 11484",7/6/24,8/3/24,7:00,19:00,60,Sat,ID Missing,No Preceptor Assigned,Perinatal - OB,NRSG 392 - Maternity Practicum,Maternity,Archived (Completed)
455972,Emory University - SON Pre-licensure,Emory University Hospital Midtown,Nursing,Cohort Rotation,4,6,"11409, 11408, 11390, 11401",7/7/24,8/4/24,7:00,19:00,60,Sun,ID Missing,No Preceptor Assigned,Perinatal - OB,NRSG 392 - Maternity Practicum,Maternity,Archived (Completed)
455974,Emory University - SON Pre-licensure,Emory Johns Creek Hospital,Nursing,Cohort Rotation,6,6,"11500, 11403, 11410, 11416, 11486, 11474",7/5/24,8/9/24,7:00,19:00,60,Fri,ID Missing,No Preceptor Assigned,Perinatal - OB,NRSG 392 - Maternity Practicum,"Maternity: M/B, L&D, NICU",Archived (Completed)
455976,Emory University - SON Pre-licensure,Emory Decatur Hospital,Nursing,Cohort Rotation,3,6,"11451, 11432, 11493",7/6/24,8/3/24,7:00,19:00,60,Sat,ID Missing,No Preceptor Assigned,Perinatal - OB,NRSG 392 - Maternity Practicum,Mother/Baby,Archived (Completed)
456105,Hope College of Arts & Sciences,Emory University Hospital Midtown,Nursing,Precepted Rotation,1,1,11801,3/1/24,6/30/24,0:00,23:59,120,,ID Missing,ID Missing,MedSurg - Acute Care,HCAS-NUR 2040C - Complex Medical Surgical Nursing,22: Med/Surg,Archived (Denied)
456304,Herzing University,Emory University Hospital Midtown,Nursing,Precepted Rotation,1,1,12050,5/20/24,8/19/24,0:00,23:59,135,,ID Missing,No Preceptor Assigned,Practicum,NSG 425 - BSN Practicum,42/54: Mother/Baby,Archived (Completed)
457606,Emory University - SON Pre-licensure,Emory Decatur Hospital,Nursing,Cohort Rotation,7,8,"12051, 12052, 12053, 12054, 12055, 12056, 12057",6/20/24,8/8/24,7:00,17:00,60,Thu,ID Missing,No Preceptor Assigned,Perinatal - OB,527 MN - Foundation of Nursing Practice,Surgical Oncology - 4200,Archived (Completed)
457622,Emory University - SON Pre-licensure,Emory Hillandale Hospital,Nursing,Cohort Rotation,6,8,"12058, 12059, 12060, 12061, 12062, 12063",6/20/24,8/8/24,0:00,23:59,60,Thu,"ID Missing, ID Missing",No Preceptor Assigned,Fundamentals,527 MN - Foundation of Nursing Practice,3rd floor - med surg,Archived (Completed)
457628,Emory University - SON Pre-licensure,Emory Saint Joseph's Hospital,Nursing,Cohort Rotation,7,8,"12064, 12065, 12066, 12067, 12068, 12069, 12070",6/20/24,8/8/24,7:00,17:00,60,Thu,ID Missing,No Preceptor Assigned,Fundamentals,527 MN - Foundation of Nursing Practice,4E neurovascular,Archived (Completed)
457629,Emory University - SON Pre-licensure,Emory University Hospital,Nursing,Cohort Rotation,7,8,"12071, 12072, 12073, 12074, 12075, 12076, 12077",6/21/24,8/8/24,7:00,17:00,60,Thu,ID Missing,No Preceptor Assigned,Perinatal - OB,527 MN - Foundation of Nursing Practice,7G: Medical,Archived (Completed)
457632,Emory University - SON Pre-licensure,Emory University Hospital,Nursing,Cohort Rotation,8,8,"12078, 12079, 12080, 12081, 12082, 12083, 12084, 12085",6/20/24,8/8/24,7:00,17:00,60,Thu,ID Missing,No Preceptor Assigned,Fundamentals,527 MN - Foundation of Nursing Practice,8T North: Oncology,Archived (Completed)
457634,Emory University - SON Pre-licensure,Emory University Hospital,Nursing,Cohort Rotation,8,8,"12086, 12087, 12088, 12089, 12090, 12091, 12092, 12093",6/20/24,8/8/24,7:00,19:00,60,Thu,ID Missing,No Preceptor Assigned,Fundamentals,527 MN - Foundation of Nursing Practice,6G: Medical,Archived (Completed)
457635,Emory University - SON Pre-licensure,Emory University Hospital Midtown,Nursing,Cohort Rotation,0,8,No Students Assigned,6/20/24,8/8/24,7:00,17:00,60,Thu,ID Missing,No Preceptor Assigned,Fundamentals,527 MN - Foundation of Nursing Practice,31: Ortho/Neuro,Archived (Withdrawn)
457655,Emory University - SON Pre-licensure,Emory University Hospital Midtown,Nursing,Cohort Rotation,8,8,"12094, 12095, 12096, 12097, 12098, 12099, 12100, 12101",6/20/24,8/8/24,7:00,17:00,60,Thu,ID Missing,No Preceptor Assigned,Fundamentals,527 MN - Foundation of Nursing Practice,41: Med Cardiology,Archived (Completed)
457657,Emory University - SON Pre-licensure,Emory University Hospital Midtown,Nursing,Cohort Rotation,6,8,"12102, 12103, 12104, 12105, 12106, 12107",6/20/24,8/8/24,7:00,17:00,60,Thu,ID Missing,No Preceptor Assigned,Fundamentals,527 MN - Foundation of Nursing Practice,21: General Surgery,Archived (Completed)
457659,Emory University - SON Pre-licensure,Emory University Orthopaedics And Spine Hospital,Nursing,Cohort Rotation,6,8,"12108, 12109, 12110, 12111, 12112, 12113",6/20/24,8/8/24,7:00,19:00,60,Thu,ID Missing,No Preceptor Assigned,Fundamentals,527 MN - Foundation of Nursing Practice,-no preference-,Archived (Completed)
457687,Emory University - SON Pre-licensure,Emory Decatur Hospital,Nursing,Cohort Rotation,0,8,No Students Assigned,6/21/24,8/9/24,7:00,17:00,60,Fri,ID Missing,No Preceptor Assigned,Fundamentals,527 MN - Foundation of Nursing Practice,Surgical Oncology - 4200,Archived (Completed)
457688,Emory University - SON Pre-licensure,Emory Decatur Hospital,Nursing,Cohort Rotation,8,8,"12114, 12115, 12116, 12117, 12118, 12119, 12120, 12121",6/21/24,8/9/24,7:00,19:00,60,Fri,ID Missing,No Preceptor Assigned,Fundamentals,527 MN - Foundation of Nursing Practice,Cardiac Telemetry - 2400,Archived (Completed)
457689,Emory University - SON Pre-licensure,Emory Johns Creek Hospital,Nursing,Cohort Rotation,7,8,"12122, 12123, 12124, 12125, 12126, 12127, 12128",6/21/24,8/9/24,0:00,23:59,60,Fri,ID Missing,No Preceptor Assigned,Fundamentals,527 MN - Foundation of Nursing Practice,6W oncology/hospice,Archived (Completed)
457691,Emory University - SON Pre-licensure,Emory Saint Joseph's Hospital,Nursing,Cohort Rotation,7,8,"12129, 12130, 12131, 12132, 12133, 12134, 12135",6/21/24,8/9/24,7:00,17:00,60,Fri,ID Missing,No Preceptor Assigned,Fundamentals,527 MN - Foundation of Nursing Practice,5W internal medicine,Archived (Completed)
457692,Emory University - SON Pre-licensure,Emory Saint Joseph's Hospital,Nursing,Cohort Rotation,7,8,"12136, 12137, 12138, 12139, 12140, 12141, 12142",6/21/24,8/9/24,7:00,17:00,60,Fri,ID Missing,No Preceptor Assigned,Fundamentals,527 MN - Foundation of Nursing Practice,6E internal medicine,Archived (Completed)
457693,Emory University - SON Pre-licensure,Emory University Hospital,Nursing,Cohort Rotation,8,8,"12143, 12144, 12145, 12146, 12147, 12148, 12149, 12150",6/21/24,8/9/24,7:00,17:00,60,Fri,ID Missing,No Preceptor Assigned,Fundamentals,527 MN - Foundation of Nursing Practice,6G: Medical,Archived (Completed)
457695,Emory University - SON Pre-licensure,Emory University Hospital,Nursing,Cohort Rotation,7,8,"12151, 12152, 12153, 12154, 12155, 12156, 12157",6/21/24,8/9/24,7:00,17:00,60,Fri,ID Missing,No Preceptor Assigned,Fundamentals,527 MN - Foundation of Nursing Practice,9E: Neuroscience,Archived (Completed)
457697,Emory University - SON Pre-licensure,Emory University Hospital Midtown,Nursing,Cohort Rotation,7,8,"12158, 12159, 12160, 12161, 12162, 12163, 12164",6/21/24,8/9/24,7:00,19:00,60,Fri,"ID Missing, ID Missing",No Preceptor Assigned,Fundamentals,527 MN - Foundation of Nursing Practice,31: Ortho/Neuro,Archived (Completed)
457702,Emory University - SON Pre-licensure,Emory University Hospital Midtown,Nursing,Cohort Rotation,7,8,"12165, 12166, 12167, 12168, 12169, 12170, 12171",6/21/24,8/9/24,7:00,19:00,60,Fri,"ID Missing, ID Missing",No Preceptor Assigned,Fundamentals,527 MN - Foundation of Nursing Practice,21: General Surgery,Archived (Completed)
457706,Emory University - SON Pre-licensure,Emory University Hospital Midtown,Nursing,Cohort Rotation,8,8,"12172, 12173, 12174, 12175, 12176, 12177, 12178, 12179",6/21/24,8/9/24,7:00,19:00,60,Fri,ID Missing,No Preceptor Assigned,Fundamentals,527 MN - Foundation of Nursing Practice,41: Med Cardiology,Archived (Completed)
457710,Emory University - SON Pre-licensure,Emory University Orthopaedics and Spine Hospital,Nursing,Cohort Rotation,0,8,No Students Assigned,6/21/24,8/9/24,7:00,19:00,60,Fri,ID Missing,No Preceptor Assigned,Fundamentals,527 MN - Foundation of Nursing Practice,-no preference-,Archived (Withdrawn)
